	id	query	title	lang	pub_date	text	url
10	10	조폐공사	조폐공사, 임시정부 수립 100주년 기념 메달 출시	ko	2019-04-11 05:47:17+00:00	'임시정부 수립 100주년 기념메달' 예약 판매 (서울=연합뉴스) 최재구 기자 = 11일 서울 마포구 한국조폐공사 서울사업본부에서 모델들이 '대한민국 임시정부 수립 100주년 기념메달'을 선보이고 있다. 기념메달은 금메달 2종과 은메달 1종으로 출시되며 15일부터 선착순 예약 판매에 들어간다. 2019.4.11 jjaeck9@yna.co.kr (대전=연합뉴스) 김소연 기자 = 한국조폐공사는 11일 '대한민국 임시정부 수립 100주년 기념 메달'을 출시했다. 1온스 금메달(500개 한정), 1/2온스 금메달(500개 한정), 은메달(1천개 한정) 등 3종 2천개 메달을 한정 제작한다. 순도 99.9% 금과 은을 사용했다. 광고 1온스 금메달과 은메달 앞면은 임시정부 원년인 1919년 10월 11일에 찍은 사진을 활용했다. 신익희, 안창호, 현순, 김철, 윤현진, 최창식, 이춘숙 등 임시정부 요인을 표현하고 중앙에는 김구의 실루엣을 새겨 넣었다. '임시정부 수립 100주년 기념메달' 예약 판매 (서울=연합뉴스) 최재구 기자 = 11일 서울 마포구 한국조폐공사 서울사업본부에서 모델들이 '대한민국 임시정부 수립 100주년 기념메달'을 선보이고 있다. 기념메달은 금메달 2종과 은메달 1종으로 출시되며 15일부터 선착순 예약 판매에 들어간다. 2019.4.11 jjaeck9@yna.co.kr 1945년 10월 11일 임시정부 요인들이 환국 기념으로 마지막으로 찍은 사진은 1/2온스 금메달 앞면에 표현했다. 임시정부 시작과 끝을 메달에 모두 담은 것이다. 뒷면은 공통으로 임시정부 당시 태극기와 현재 태극기를 배치했다. 하단엔 지난 100년을 상징하는 할아버지의 손과 100년을 상징하는 아이의 손을 맞잡는 모습에 숫자 '100'도 넣었다. 오는 15일부터 26일까지 조폐공사, IBK기업은행, NH농협은행, 우체국 전국 지점 및 현대백화점 온라인몰, 공식 판매권자인 풍산화동양행에서 선착순으로 예약 신청을 받는다. soyun@yna.co.kr <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>	https://www.yna.co.kr/view/AKR20190411114700063
11	11	조폐공사	조폐공사, GS샵에 브랜드관 신규입성	ko	2019-09-06 00:00:00+00:00	" [사진 제공 = 조폐공사] 한국조폐공사는 GS홈쇼핑의 온라인몰 GS샵에서 2일부터 조폐공사 브랜드 제품을 판매한다고 밝혔다.이에 따라 GS샵에서 한국을 대표하는 문화 콘텐츠에 세계 수준의 주화 제조기술을 가미한'광개토대왕 골드바','아스달연대기 미니골드바'등 총 36종의 조폐공사 고품위 브랜드 제품을 만나볼 수 있게 된다.조폐공사는 GS샵 입점을 기념, 11일까지 브랜드관 구매 고객중 금액별 선착순 20명에게 기념화폐(만원권과 천원권 각 2매를 한장으로 연결한 연결형 은행권 2면부) 증정 이벤트를 실시한다.조폐공사 브랜드 제품은 투자가치를 가진 금속 소재에 역사성과 예술성 있는 디자인을 세계적인 특수기술로 구현해낸 종합 예술품으로 수집가치가 높은 것이 특징이다.유창수 조폐공사 압인사업팀장은 ""이번 GS샵 입점으로 스토리와 문화가 담긴 창의적인 제품을 보다 많은 고객에게 선보이게 됐다""고 말했다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"	https://www.mk.co.kr/news/economy/view/2019/09/688699/
12	12	조폐공사	조폐공사, ‘2019 호랑이 불리온 금메달’ 출시	ko	2019-05-20 07:10:00+00:00	한국조폐공사가 20일 한국의 호랑이 불리온 시리즈의 네번째 작품인 '2019 호랑이 불리온 금메달'을 공개했다. (사진=조폐공사 제공) [충청신문=대전] 박진형 기자 = 한국조폐공사가 20일 한국의 호랑이 불리온 시리즈의 네번째 작품인 '2019 호랑이 불리온 금메달'을 공개했다. 조폐공사는 ㈜삼성금거래소를 통해 '2019 호랑이 불리온 금메달' 2019개 한정으로 선착순 판매한다. 해당 메달은 중량 31.1g, 순도 99.9%로 판매가격은 금 시세와 연동된다. 메달의 앞면은 날카로운 발톱으로 메달을 찢고 밖으로 뛰쳐나오는 듯한 호랑이의 역동적인 모습이 표현됐다. 뒷면에는 한글과 한반도를 형상화한 디자인과 순도를 보증하는 홀마크, 보는 각도에 따라 글자가 변화하는 잠상 기법이 적용돼 위변조 방지 기능도 더했다. 호랑이 불리온 시리즈는 우리 민족의 혼을 상징하는 호랑이를 주제로 한 메달이다. 2016년부터 매년 새로운 디자인의 작품이 출시되고 있다. 저작권자 © 충청신문 무단전재 및 재배포 금지	http://www.dailycc.net/news/articleView.html?idxno=541365
13	13	조폐공사	조폐공사 화폐박물관, 내달 7일 벼룩시장 ‘벚꽃길 한마당’ 개최 < 행사·모임 < 사람들 < 기사본문	ko	2019-03-27 05:13:38+00:00	‘제6회 화폐박물관 벼룩시장’ 행사 장면 한국조폐공사는 내달 7일 오후 1시부터 4시 30분까지 화폐박물관 광장에서 벼룩시장 ‘벚꽃길 한마당’을 개최한다. 올해로 7회째를 맞는 이번 벼룩시장에는 120여개 팀이 참가해 서적, 옷, 장난감 등 각종 물품을 판매한다. 조폐공사 임직원이 기증한 바자 물품과 사회봉사단체인 ‘아름다운 가게’ 등 대전 지역 사회적 기업, 자활센터 및 공방의 건강식품, 인테리어 소품 등 다양한 물품을 저렴하게 구입할 수 있다. ‘벚꽃길 한마당’은 누구나 참여할 수 있는 행사다. 조폐공사는 임직원 바자 수익금 전액과 벼룩시장 참가자들의 판매 수익금 일부를 기부받아 ‘아름다운 가게’에 전액 기부, 사회적 나눔을 실천할 계획이다. 가족들과 함께 즐길 수 있는 다양한 프로그램도 진행된다. 대전서부소방서 의용소방대와 함께 하는 ‘생명을 살리는 심폐소생술’ 체험, 한국크래프트디자인협회의 ‘캘리그라피와 벚꽃 봄날’, 지역 공방의 ‘토이비누 만들기’, ‘슬라임 만들기’, ‘레진공예’, ‘자연 공기청정기 다육이 꾸미기’, ‘클레이아트’ 등 만들기 체험도 할 수 있다. 전통놀이인 ‘투호 던지기’도 즐길 수 있다. 대전 지역에서 활동중인 오카리나 연주자 조은주의 ‘꽃과 오카리나’ 초청공연과 ‘K팝 댄스’, ‘어린이 치어리딩’, ‘팬플룻 앙상블’ 공연도 열린다. 행사 참여자에겐 행운권 추첨과 ‘화폐에 숨겨진 비밀 이야기’ 퀴즈를 통해 푸짐한 상품을 제공하며, 여름방학때 화폐제조 현장(경북 경산) 견학의 기회도 주어진다.	https://www.dtnews24.com/news/articleView.html?idxno=542793
14	14	조폐공사	조폐공사, ID본부 '무재해 10배' 달성	ko	2019-10-07 00:00:00+00:00	"한국조폐공사는 1일 대전 ID본부에서 조용만 사장과 김흥림 본부장 등이 참석한 가운데 무재해 10배 목표달성 기념 및 노사 상생 화합 행사를 가졌다.ID본부는 설립 직후인 지난 2007년 7월 20일 무재해 운동을 시작해 주기적인 안전교육 실시, 작업자가 체감하는 위험요소 발굴 및 개선 등 안전관리 시스템을 적극 가동한 결과 3,865일간 무재해 10배 달성이라는 대기록을 일궈냈다.올해는 ▲안전조직 활성화 ▲관리자와 작업자간 주기적 면담 등 소통강화 ▲외부 컨설팅을 통한 위험요인 최소화 등 50건의 불편사항 및 위험요소를 개선하고 작업자 중심의 감성안전을 실시하고 있다.무재해는 근로자가 상해를 입지 않을뿐만 아니라 상해를 입을 수 있는 위험요소가 없는 상태를 말한다. 무재해 10배 달성은 산업 현장의 위험도나 사고율을 따져 산업안전보건공단에서 정한 목표시간의 10배 기간동안 무재해를 유지했다는 의미다.무재해운동은 산업재해를 근절, 인간 중심의 밝고 안전한 직장풍토를 조성하고 재해없는 안전한 직장을 만들기 위한 것이다.조용만 조폐공사 사장은 ""현장의 목소리에 귀 기울여 무재해 10배를 넘어 11배 기록도 이어갈 것""이라며 ""노사가 합심해 안전하고 행복한 일터가 되도록 가꿔가겠다""고 말했다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"	https://www.mk.co.kr/news/economy/view/2019/10/786045/
15	15	조폐공사	조폐공사, ‘영상 공모전’ 개최	ko	2019-05-23 07:34:00+00:00	한국조폐공사가 국민과의 소통 확대를 위해 영상공모전을 개최한다. (사진=조폐공사 제공) [충청신문=대전] 박진형 기자 = 한국조폐공사가 국민과의 소통 확대를 위해 영상공모전을 개최한다. 조폐공사는 27일부터 7월 5일까지 이메일을 통해 공모전 참가자를 모집한다고 밝혔다. 신청서 양식은 공사 홈페이지에서 받을 수 있다. 개인이나 팀(5인 이하) 단위로 참여 가능하다. 공모 작품 수는 제한이 없다. 영상물은 공사 기업 이미지, 공사 제품 및 기술, 화폐박물관 홍보 등 조폐공사와 관련된 주제를 자유 선정해 광고, 패러디, 뮤직비디오, 애니메이션, 1인 방송 등 자유로운 형식으로 제작해 제출하면 된다. 국민에게 조폐공사를 얼마나 독창적이고 감동적으로 전달하는지를 중점으로 심사할 예정이다. 구체적 기준은 △창의성(독창적으로 표현했는지) △작품성(영상미와 완성도가 뛰어난지) △활용성(홍보에 다양하게 활용될 수 있는지) 등이다. 당선작 발표 예정일은 7월 22일이다. 대상 300만원, 최우수상 2명(팀) 각 100만원, 우수상 4명(팀) 각 50만원 등 총 22명(팀)을 선정해 시상한다. 수상작은 조폐공사의 홍보·마케팅 등에 활용될 예정이다. 당선자 가운데 일부는 조폐공사 홍보대사로 3개월간 활동하게 된다. 저작권자 © 충청신문 무단전재 및 재배포 금지	http://www.dailycc.net/news/articleView.html?idxno=541591
16	16	조폐공사	조폐공사, 6시그마 전문인력 200명 돌파	ko	2019-04-26 00:00:00+00:00	한국조폐공사가 생산 제품의 품질 경쟁력 제고를 위해 지난 2006년 도입한 6시그마 관련 자격증을 획득한 전문가가 216명으로 전체 직원의 15%를 넘어섰다고 25일 밝혔다. 이 가운데 그린 벨트(GB)가 165명, 블랙 벨트(BB) 32명, 최상위 단계인 마스터 블랙 벨트(MBB) 19명 등이다.6시그마는 제너럴 일렉트릭(GE)의 잭 웰치 전 회장에 의해 유명해진 혁신적 품질경영 기법으로, 불량품을 3.4PPM(100만개의 생산품중 평균 3.4개) 이내로 줄이는 것을 목표로 하고 있다. 일정 자격을 갖춰 그린 벨트, 블랙 벨트, 마스터 블랙 벨트 등의 자격증을 딴 전문가들에 의해 추진된다.조폐공사는 조폐, 훈장 등 생산 전문기술 전수를 위해 국가품질명장도 육성중으로, 현재 품질명장은 인쇄출판 분야 등 10명에 이른다. 또 국제표준화기구(ISO)경영시스템 고도화, 품질분임조 활동 등을 활용해 무결점 제품 생산을 위한 품질경영을 추진해왔다.1998년 국제표준인 ISO 9001(품질경영시스템) 인증을 받은 이후 ISO 14001(환경경영시스템), ISO 45001(안전보건경영시스템)을 순차적으로 도입해 국제 표준 요구사항에 따라 시스템과 프로세스를 개선, 발전시켜 오고 있다. ISO 국제규격 인증은 ISO가 표준 요구사항에 맞도록 시스템을 구축한 기업에게 부여한다.이와 함께 생산 현장의 품질분임조 활동을 강화, 전국품질분임조 경진대회에서 대통령상을 수상했으며, 국가품질상, 품질분임조 우수기업상을 받았다. 2014년에는 정부가 주관하는 품질경쟁력 우수기업에 10년 연속 선정돼'품질 명예의 전당'에 헌정되기도 했다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]	https://www.mk.co.kr/news/economy/view/2019/04/260794/
17	17	조폐공사	조폐공사, ‘광개토대왕 골드바’ ‘가화만사성 골드바 ‧ 실버바’ 4종 출시	ko	2019-06-24 06:58:30+00:00	한국조폐공사는 24일 ‘광개토대왕 골드바’ 및 ‘가화만사성 골드바 ‧ 실버바’등 총 4종의 골드바와 실버바 신제품을 선보였다. 골드바와 실버바는 최근 안전자산으로 돈이 몰리면서 인기를 끌고 있다. 조폐공사가 보증하는 골드바와 실버바는 신뢰할 수 있다는 점이 매력이다. ‘광개토대왕 골드바’ 제품 및 케이스 이미지 한국조폐공사는 24일 ‘광개토대왕 골드바’ 1종과 ‘가화만사성 골드바’ 2종 및 ‘가화만사성 실버바’ 1종 등 고품위 골드바 ‧ 실버바 신제품 4종을 선보였다. ‘광개토대왕 골드바’는 2018년 조폐공사 주최로 열린 ‘대한민국 메달 디자인 대전’ 대상작으로, 앞면에는 현대적으로 해석한 고구려 광개토대왕의 모습을 담았다. 뒷면에는 정품임을 보증하는 2면 잠상기술을 적용했다. 순도 99.9%, 중량 11.25g(3돈)으로 판매가격(부가세 포함)은 개당 75만 3000원이다. ‘가화만사성 골드바 · 실버바’는 앞면에 호랑이와 매를 새겨 수재(물), 풍재(바람), 화재(불)를 막고자 했던 조선시대 유물인 삼재부적판을 담았다. 뒷면에는 2면 잠상기술로 위변조를 방지했다. 실버바의 경우 착조색으로 처리, 유물의 느낌을 최대한 살렸다. ‘가화만사성 골드바’는 순도 99.9%에 중량 11.25g(3돈), 26.25g(7돈) 2종으로 판매가격은 각각 75만 3000원, 169만 3000원이다. 실버바는 순도 99.9%, 중량 93.3g으로 14만 7000원에 판매한다. 조폐공사 온라인쇼핑몰 및 롯데백화점 온라인몰 엘롯데, 현대백화점 온라인몰 더현대닷컴, 현대Hmall에서 구입할 수 있다. 100만원 이상의 해당 제품을 구매한 고객 전원에겐 삼재부적판을 그린 부채를 증정한다. 	https://www.dtnews24.com/news/articleView.html?idxno=551424
18	18	조폐공사	조폐공사, 5개 중소기업에 '위변조방지 기술' 무상 이전	ko	2019-12-10 00:00:00+00:00	" 한국조폐공사는 11일 대전역 2층 회의실에서 나스텍 등 5개 중소업체와 '동반성장을 위한 기술나눔 계약'을 체결했다.한국발명진흥회 지식재산거래소 중개로 이뤄진 이번 계약에 따라 조폐공사는 기술 이전을 희망한 나스텍·대양산업·마나에프앤비·삼국인쇄정보기획·연로지스 등 5개사에 보유특허 21건을 무상 이전한다. 기술이전 비용도 일부 지원한다.이들 특허는 조폐공사가 지난달 개최한 '2019 위변조방지 기술설명회'에서 제시한 무료 이전 가능 기술들이다.조폐공사는 국내 유일의 제조 공기업으로 보유 지식재산권을 활용해 중소기업의 경쟁력 제고를 지원하는 등 동반성장 차원에서 이번 기술이전 계약을 추진했다.조용만 사장은 ""조폐공사가 가진 다양한 위변조방지 기술을 꾸준히 제공해 공기업의 사회적 가치를 실현하고 중소 협력업체와 상생하는 데 힘쓰겠다""고 말했다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"	https://www.mk.co.kr/news/economy/view/2019/12/1037547/
19	19	조폐공사	조폐공사, ‘아스달 연대기 캐릭터 미니골드바’ 4종 출시	ko	2019-07-15 07:09:55+00:00	‘아스달 연대기 캐릭터 미니골드바’ 4종 이미지 한국조폐공사는 15일 케이블 채널 tvN의 토일 드라마 ‘아스달 연대기’의 캐릭터 미니골드바 4종을 선보였다. ‘아스달 연대기 미니골드바 4종’은 조폐공사의 드라마 캐릭터 라이센싱 첫 작품으로 은섬, 타곤, 탄야, 태알하 등 4명의 주인공 캐릭터를 그린 고급 카드형 케이스에 미니골드바를 담았다. 순도 999.9%, 중량 1g의 순금으로 뒷면에는 2면 잠상기술을 적용, 위변조를 방지했다. 케이스에는 정품 인증 홀로그램을 부착했다. 조폐공사는 ‘아스달 연대기’ 제작사인 스튜디오 드래곤측과 함께 세계적인 특수 압인기술에 대표적 한류문화인 K드라마를 결합, 한류문화 확산과 수집문화 활성화에 기여하고자 이번 제품을 기획했다. 판매가격(부가세 포함)은 개당 8만 8000원이다. 조폐공사 온라인쇼핑몰과 풍산화동양행, 현대백화점 온라인몰 더현대닷컴과 현대Hmall, 롯데백화점 온라인몰 엘롯데, 미꼬주얼리 등에서 구입할 수 있다. ‘아스달 연대기’는 태고의 땅 ‘아스’에서 서로 다른 전설을 써가는 영웅들의 운명적 이야기를 다룬 드라마로, 판타지 사극이라는 색다른 시도로 주목받고 있다.	https://www.dtnews24.com/news/articleView.html?idxno=553350
20	20	조폐공사	조폐공사, '브랜드보호 신규사업 아이디어' 공모	ko	2019-06-07 04:27:39+00:00	한국조폐공사가 '브랜드보호 신규 사업 아이디어'를 공모한다고 7일 밝혔다.브랜드보호 사업은 화폐 제조과정에서 축적한 위변조방지 기술을 활용, 민간 기업들의 '짝퉁' 상품을 막고 브랜드 가치를 지켜주는 사업이다.이번 공모전은 유사 상품으로 인한 국민과 기업의 피해를 막고 신뢰사회를 구현하기 위한 것으로, 대한민국 국민이면 누구나 참가할 수 있다.공모 분야는 ▲조폐공사가 보유한 위변조방지 기술을 활용한 사업 아이디어 ▲공사 기술과 타 기술을 융복합한 사업 아이디어 ▲새로운 기술을 통해 브랜드보호 사업에 진출할 수 있는 아이디어 등이다.심사기준은 ▲브랜드보호 효과가 높은지 ▲창의적인지 ▲공공의 이익을 위한 것인지 ▲가격 경쟁력이 높고, 성과가 기대되는지 등이다.작품 접수는월 7일부터 다음달 8일까지다. 조폐공사 홈페이지에서 신청서를 다운받아 메일로 신청하면 된다. 대상 200만원, 최우수상 100만 원, 우수상 2명 각 50만 원, 장려상 5명 각 20만 원 등 총 9명을 선정해 시상한다. 당선작 발표 예정일은 7월 19일이다.조폐공사는 다양한 위변조방지 기술을 활용, 2014년부터 위조와 유사 제품으로 인한 국내 기업과 국민들의 피해 예방에 적극 앞장서고 있다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]	https://www.mk.co.kr/news/economy/view/2019/06/392956/
